,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,LLM,False Positives,False Negatives,Incorrect Extractions,Correct Matches,Precision,Recall,F1score,Accuracy,Parsed,Hospital,Prompt,Distressed
1354,1354.0,1354.0,,,,,,,gpt-4.1-mini,10.0,11.0,5.66,45.34,74.32786885245902,80.47568335108272,77.27970001704449,73.12903225806451,True,Trillium,Normal,False
1355,1355.0,1355.0,,,,,,,gpt-4.1-mini,8.0,11.0,8.66,42.34,71.76271186440678,79.37757780277465,75.3783158269539,68.29032258064517,True,UHN,Normal,True
1356,1356.0,1356.0,,,,,,,gpt-4.1-mini,8.0,11.0,5.66,45.34,76.84745762711866,80.47568335108272,78.61973296341253,73.12903225806451,True,UHN,Normal,False
1357,1357.0,1357.0,,,,,,,gpt-4.1-mini,4.0,41.0,7.66,13.34,53.36,24.549135075450863,33.627426266700276,21.516129032258064,True,fakeHospital1,LTNER/GPT-NER,True
1358,1358.0,1358.0,,,,,,,gpt-4.1-mini,7.0,11.0,3.66,47.34,81.62068965517241,81.14501199862872,81.38215575038679,76.35483870967742,True,fakeHospital1,LTNER/GPT-NER,False
1359,1359.0,1359.0,,,,,,,gpt-4.1-mini,2.0,6.0,7.66,48.34,83.3448275862069,88.9584100110416,86.06017447035785,77.96774193548389,True,fakeHospital2,LTNER/GPT-NER,True
1360,1360.0,1360.0,,,,,,,gpt-4.1-mini,1.0,4.0,5.66,52.34,88.71186440677967,92.9002484913028,90.75775966707128,84.41935483870968,True,fakeHospital2,LTNER/GPT-NER,False
1361,1361.0,1361.0,,,,,,,gpt-4.1-mini,10.0,11.0,3.0,48.0,78.68852459016394,81.35593220338984,80.00000000000001,77.41935483870968,True,CHEO,LTNER/GPT-NER,False
1362,1362.0,1362.0,,,,,,,gpt-4.1-mini,11.0,12.0,4.0,46.0,75.40983606557377,79.3103448275862,77.3109243697479,74.19354838709677,True,CHEO,LTNER/GPT-NER,True
1363,1363.0,1363.0,,,,,,,gpt-4.1-mini,8.0,10.0,3.66,48.34,80.56666666666668,82.85910181693521,81.696805813757,77.96774193548389,True,Hamilton,LTNER/GPT-NER,True
1364,1364.0,1364.0,,,,,,,gpt-4.1-mini,7.0,8.0,3.66,50.34,82.52459016393443,86.28728145354818,84.36400201106083,81.19354838709678,True,Hamilton,LTNER/GPT-NER,False
1365,1365.0,1365.0,,,,,,,gpt-4.1-mini,8.0,26.0,5.66,30.34,68.95454545454545,53.85161519346823,60.47438708391469,48.935483870967744,True,Kingston,LTNER/GPT-NER,True
1366,1366.0,1366.0,,,,,,,gpt-4.1-mini,7.0,24.0,3.66,34.34,76.31111111111112,58.8618443606445,66.46022837236308,55.38709677419356,True,Kingston,LTNER/GPT-NER,False
1367,1367.0,1367.0,,,,,,,gpt-4.1-mini,17.0,25.0,3.66,33.34,61.740740740740755,57.14775454233803,59.355527861847975,53.7741935483871,True,LHSC,LTNER/GPT-NER,True
1368,1368.0,1368.0,,,,,,,gpt-4.1-mini,11.0,12.0,3.66,46.34,75.9672131147541,79.43092218032226,77.66046589576001,74.74193548387098,True,LHSC,LTNER/GPT-NER,False
1369,1369.0,1369.0,,,,,,,gpt-4.1-mini,11.0,47.0,8.66,6.34,24.384615384615387,11.886014248218972,15.98185026468364,10.225806451612902,True,MtSinai,LTNER/GPT-NER,True
1370,1370.0,1370.0,,,,,,,gpt-4.1-mini,8.0,40.0,4.66,17.34,57.8,30.240669689570975,39.70689260361804,27.96774193548387,True,MtSinai,LTNER/GPT-NER,False
1371,1371.0,1371.0,,,,,,,gpt-4.1-mini,12.0,22.0,10.66,29.34,56.42307692307692,57.14842228282041,56.78343332688213,47.32258064516129,True,NYGH,LTNER/GPT-NER,True
1372,1372.0,1372.0,,,,,,,gpt-4.1-mini,6.0,7.0,4.0,51.0,83.60655737704919,87.93103448275862,85.71428571428572,82.25806451612904,True,NYGH,LTNER/GPT-NER,False
1373,1373.0,1373.0,,,,,,,gpt-4.1-mini,8.0,59.0,0.0,3.0,27.27272727272727,4.838709677419355,8.219178082191782,4.838709677419355,True,SickKids,LTNER/GPT-NER,True
1374,1374.0,1374.0,,,,,,,gpt-4.1-mini,8.0,23.0,1.0,38.0,80.85106382978722,62.295081967213115,70.37037037037035,61.29032258064516,True,SickKids,LTNER/GPT-NER,False
1375,1375.0,1375.0,,,,,,,gpt-4.1-mini,9.0,11.0,5.66,45.34,75.56666666666668,80.47568335108272,77.94395736634004,73.12903225806451,True,Trillium,LTNER/GPT-NER,True
1376,1376.0,1376.0,,,,,,,gpt-4.1-mini,8.0,9.0,4.66,48.34,79.24590163934427,84.30415068015347,81.69680581375697,77.96774193548389,True,Trillium,LTNER/GPT-NER,False
1377,1377.0,1377.0,,,,,,,gpt-4.1-mini,7.0,12.0,7.66,42.34,74.28070175438597,77.91682002208317,76.05532602838151,68.29032258064517,True,UHN,LTNER/GPT-NER,True
1378,1378.0,1378.0,,,,,,,gpt-4.1-mini,6.0,7.0,4.66,50.34,82.52459016393443,87.79211719567492,85.07689707622106,81.19354838709678,True,UHN,LTNER/GPT-NER,False
1379,1379.0,1379.0,,,,,,,gpt-4.1-mini*ImageInput*,0.0,52.0,0.0,10.0,100.0,16.129032258064516,27.77777777777778,16.129032258064516,True,fakeHospital1,Normal,False
1380,1380.0,1380.0,,,,,,,gpt-4.1-mini*ImageInput*,0.0,56.0,5.0,1.0,16.666666666666664,1.7543859649122806,3.174603174603174,1.6129032258064515,True,fakeHospital2,Normal,False
1381,1381.0,1381.0,,,,,,,gpt-4.1-mini*ImageInput*,0.0,46.0,0.0,16.0,100.0,25.806451612903224,41.02564102564102,25.806451612903224,True,CHEO,Normal,False
1382,1382.0,1382.0,,,,,,,gpt-4.1-mini*ImageInput*,0.0,55.0,0.0,7.0,100.0,11.29032258064516,20.28985507246377,11.29032258064516,True,Hamilton,Normal,False
1383,1383.0,1383.0,,,,,,,gpt-4.1-mini*ImageInput*,0.0,56.0,0.0,6.0,100.0,9.67741935483871,17.647058823529413,9.67741935483871,True,Kingston,Normal,False
1384,1384.0,1384.0,,,,,,,gpt-4.1-mini*ImageInput*,0.0,54.0,0.0,8.0,100.0,12.903225806451612,22.857142857142858,12.903225806451612,True,LHSC,Normal,False
1385,1385.0,1385.0,,,,,,,gpt-4.1-mini*ImageInput*,0.0,55.0,0.0,7.0,100.0,11.29032258064516,20.28985507246377,11.29032258064516,True,MtSinai,Normal,False
1386,1386.0,1386.0,,,,,,,gpt-4.1-mini*ImageInput*,0.0,52.0,0.0,10.0,100.0,16.129032258064516,27.77777777777778,16.129032258064516,True,NYGH,Normal,False
1387,1387.0,1387.0,,,,,,,gpt-4.1-mini*ImageInput*,0.0,48.0,0.0,14.0,100.0,22.58064516129032,36.8421052631579,22.58064516129032,True,SickKids,Normal,False
1388,1388.0,1388.0,,,,,,,gpt-4.1-mini*ImageInput*,0.0,56.0,0.0,6.0,100.0,9.67741935483871,17.647058823529413,9.67741935483871,True,Trillium,Normal,False
1389,1389.0,1389.0,,,,,,,gpt-4.1-mini*ImageInput*,12.0,47.0,14.0,1.0,3.7037037037037033,2.083333333333333,2.666666666666666,1.6129032258064515,True,UHN,Normal,False
1390,1390.0,1390.0,,,,,,,gpt-4.1-mini*ImageInput*,17.0,43.0,12.0,7.0,19.444444444444446,14.000000000000002,16.27906976744186,11.29032258064516,True,fakeHospital1,LTNER/GPT-NER,False
1391,1391.0,1391.0,,,,,,,gpt-4.1-mini*ImageInput*,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,True,fakeHospital2,LTNER/GPT-NER,False
1392,1392.0,1392.0,,,,,,,gpt-4.1-mini*ImageInput*,22.0,48.0,9.0,5.0,13.88888888888889,9.433962264150944,11.235955056179774,8.064516129032258,True,CHEO,LTNER/GPT-NER,False
1393,1393.0,1393.0,,,,,,,gpt-4.1-mini*ImageInput*,20.0,46.0,10.0,6.0,16.666666666666664,11.538461538461538,13.636363636363631,9.67741935483871,True,Hamilton,LTNER/GPT-NER,False
1394,1394.0,1394.0,,,,,,,gpt-4.1-mini*ImageInput*,0.0,48.0,1.0,13.0,92.85714285714286,21.311475409836063,34.666666666666664,20.967741935483872,True,Kingston,LTNER/GPT-NER,False
1395,1395.0,1395.0,,,,,,,gpt-4.1-mini*ImageInput*,1.0,45.0,1.0,16.0,88.88888888888889,26.229508196721312,40.50632911392405,25.806451612903224,True,LHSC,LTNER/GPT-NER,False
1396,1396.0,1396.0,,,,,,,gpt-4.1-mini*ImageInput*,1.0,51.0,0.0,11.0,91.66666666666666,17.741935483870968,29.72972972972973,17.741935483870968,True,MtSinai,LTNER/GPT-NER,False
1397,1397.0,1397.0,,,,,,,gpt-4.1-mini*ImageInput*,1.0,52.0,0.0,10.0,90.9090909090909,16.129032258064516,27.39726027397261,16.129032258064516,True,NYGH,LTNER/GPT-NER,False
1398,1398.0,1398.0,,,,,,,gpt-4.1-mini*ImageInput*,22.0,49.0,10.0,3.0,8.571428571428571,5.769230769230769,6.896551724137931,4.838709677419355,True,SickKids,LTNER/GPT-NER,False
1399,1399.0,1399.0,,,,,,,gpt-4.1-mini*ImageInput*,20.0,46.0,10.0,6.0,16.666666666666664,11.538461538461538,13.636363636363631,9.67741935483871,True,Trillium,LTNER/GPT-NER,False
1400,1400.0,1400.0,,,,,,,gpt-4.1-mini*ImageInput*,0.0,51.0,1.0,10.0,90.9090909090909,16.39344262295082,27.77777777777778,16.129032258064516,True,UHN,LTNER/GPT-NER,False
1401,1401.0,,,,,,,,NuExtract:4B,7.0,37.0,8.0,11.0,42.30769230769231,22.916666666666664,29.729729729729723,19.642857142857142,True,fakeHospital1,,False
1402,1402.0,,,,,,,,NuExtract:4B,1.0,31.0,15.0,10.0,38.46153846153847,24.390243902439025,29.850746268656717,17.857142857142858,True,fakeHospital2,,True
1403,1403.0,,,,,,,,NuExtract:4B,12.0,42.0,7.37,6.63,25.5,13.633559531153608,17.767653758542142,11.839285714285715,True,MtSinai,,False
1404,1404.0,,,,,,,,GliNER,14.183208020050126,53.18320802005013,0.0,2.816791979949875,16.56936458794044,5.0299856784819195,7.717238301232533,5.0299856784819195,,fakeHospital1,,False
1405,1405.0,,,,,,,,GliNER,10.375,53.375,0.0,2.625,20.192307692307693,4.6875,7.608695652173912,4.6875,,fakeHospital1,,True
1406,1406.0,,,,,,,,GliNER,12.092765670861649,52.092765670861645,0.0,3.907234329138352,24.4202145571147,6.977204159175629,10.85342869205098,6.977204159175629,,fakeHospital2,,False
1407,1407.0,,,,,,,,GliNER,12.339495798319328,54.33949579831933,0.0,1.6605042016806724,11.860744297719087,2.965186074429772,4.744297719087635,2.965186074429772,,fakeHospital2,,True
1408,1408.0,,,,,,,,GliNER,12.257646220881515,51.25764622088152,0.0,4.742353779118484,27.896198700696967,8.468488891283007,12.99275007977667,8.468488891283007,,CHEO,,False
1409,1409.0,,,,,,,,GliNER,2.823529411764706,55.8235294117647,0.0,0.1764705882352941,5.88235294117647,0.315126050420168,0.5982053838484547,0.315126050420168,,CHEO,,True
1410,1410.0,,,,,,,,GliNER,15.014089423648247,54.01408942364824,0.0,1.985910576351753,11.681826919716194,3.5462688863424163,5.440850894114392,3.5462688863424163,,Hamilton,,False
1411,1411.0,,,,,,,,GliNER,15.506296992481204,54.5062969924812,0.0,1.493703007518797,8.786488279522334,2.667326799140709,4.092337006900814,2.667326799140709,,Hamilton,,True
1412,1412.0,,,,,,,,GliNER,14.302922833704704,55.302922833704706,0.0,0.6970771662952957,4.647181108635304,1.2447806540987425,1.963597651536044,1.2447806540987425,,Kingston,,False
1413,1413.0,,,,,,,,GliNER,15.585164835164836,55.58516483516483,0.0,0.4148351648351648,2.59271978021978,0.7407770800627943,1.1523199023199022,0.7407770800627943,,Kingston,,True
1414,1414.0,,,,,,,,GliNER,12.15,54.15,0.0,1.8500000000000003,13.214285714285715,3.3035714285714293,5.285714285714287,3.3035714285714293,,LHSC,,True
1415,1415.0,,,,,,,,GliNER,12.153571428571428,55.15357142857143,0.0,0.8464285714285714,6.510989010989012,1.5114795918367343,2.453416149068323,1.5114795918367343,,LHSC,,False
1416,1416.0,,,,,,,,GliNER,13.814612288296498,54.8146122882965,0.0,1.1853877117035012,7.902584744690008,2.1167637708991096,3.33912031465775,2.1167637708991096,,MtSinai,,True
1417,1417.0,,,,,,,,GliNER,14.026733500417713,55.02673350041771,0.0,0.9732664995822892,6.488443330548593,1.7379758921112305,2.7415957734712366,1.7379758921112305,,MtSinai,,False
1418,1418.0,,,,,,,,GliNER,11.553711201079622,53.55371120107962,0.0,2.4462887989203788,17.473491420859848,4.368372855214962,6.989396568343939,4.368372855214962,,NYGH,,False
1419,1419.0,,,,,,,,GliNER,13.020095645095646,54.02009564509565,0.0,1.9799043549043545,13.19936236602903,3.5355434909006327,5.577195365927758,3.5355434909006327,,NYGH,,True
1420,1420.0,,,,,,,,GliNER,15.620855614973262,55.62085561497326,0.0,0.379144385026738,2.3696524064171123,0.6770435446906036,1.0531788472964945,0.6770435446906036,,SickKids,,False
1421,1421.0,,,,,,,,GliNER,14.520833333333334,55.520833333333336,0.0,0.4791666666666666,3.194444444444444,0.8556547619047619,1.3497652582159625,0.8556547619047619,,SickKids,,True
1422,1422.0,,,,,,,,GliNER,13.589262187088272,54.58926218708827,0.0,1.4107378129117256,9.404918752744836,2.5191746659137957,3.9739093321457064,2.5191746659137957,,Trillium,,False
1423,1423.0,,,,,,,,GliNER,11.236420101637492,53.23642010163749,0.0,2.7635798983625075,19.739856416875053,4.934964104218763,7.895942566750021,4.934964104218763,,Trillium,,True
1424,1424.0,,,,,,,,GliNER,2.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,,UHN,,True
1425,1425.0,,,,,,,,GliNER,13.511309523809524,51.51130952380952,0.0,4.488690476190476,24.937169312169303,8.015518707482991,12.131595881595878,8.015518707482991,,UHN,,False
1426,1426.0,,,,,,,,mistral(24b),4.0,38.0,6.0,12.0,54.54545454545454,24.0,33.333333333333336,21.428571428571427,True,fakeHospital1,Normal,True
1427,1427.0,,,,,,,,llama3.170b,6.0,11.0,4.0,41.0,80.3921568627451,78.84615384615384,79.61165048543688,73.21428571428571,True,fakeHospital1,Normal,False
1428,1428.0,,,,,,,,mistral(24b),7.0,10.0,5.0,41.0,77.35849056603774,80.3921568627451,78.84615384615385,73.21428571428571,True,fakeHospital1,Normal,False
1429,1429.0,,,,,,,,llama3.170b,5.0,38.0,8.0,10.0,43.47826086956522,20.833333333333336,28.16901408450704,17.857142857142858,True,fakeHospital1,Normal,True
1430,1430.0,,,,,,,,gemma327b,5.0,34.0,8.0,14.0,51.85185185185185,29.166666666666668,37.333333333333336,25.0,True,fakeHospital1,Normal,False
1431,1431.0,,,,,,,,gemma327b,4.0,40.0,4.0,12.0,60.0,23.076923076923077,33.33333333333333,21.428571428571427,True,fakeHospital1,Normal,True
1432,1432.0,,,,,,,,mistral(24b),,,,,,,,,False,fakeHospital2,Normal,True
1433,1433.0,,,,,,,,mistral(24b),1.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,True,fakeHospital2,Normal,False
1434,1434.0,,,,,,,,gemma327b,15.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,True,fakeHospital2,Normal,False
1435,1435.0,,,,,,,,llama3.170b,5.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,True,fakeHospital2,Normal,True
1436,1436.0,,,,,,,,gemma327b,14.0,55.0,0.6599999999999999,0.34,2.2666666666666666,0.6143838091796169,0.9667330110889962,0.6071428571428572,True,fakeHospital2,Normal,True
1437,1437.0,,,,,,,,llama3.170b,8.0,26.0,5.0,25.0,65.78947368421053,49.01960784313725,56.17977528089888,44.642857142857146,True,fakeHospital2,Normal,False
1438,1438.0,,,,,,,,llama3.170b,6.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,True,CHEO,Normal,False
1439,1439.0,,,,,,,,mistral(24b),,,,,,,,,False,CHEO,Normal,True
1440,1440.0,,,,,,,,gemma327b,11.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,True,CHEO,Normal,True
1441,1441.0,,,,,,,,llama3.170b,,,,,,,,,False,CHEO,Normal,True
1442,1442.0,,,,,,,,mistral(24b),,,,,,,,,False,CHEO,Normal,False
1443,1443.0,,,,,,,,gemma327b,16.0,46.0,4.0,6.0,23.076923076923077,11.538461538461538,15.384615384615383,10.714285714285714,True,CHEO,Normal,False
1444,1444.0,,,,,,,,mistral(24b),,,,,,,,,False,Hamilton,Normal,True
1445,1445.0,,,,,,,,gemma327b,0.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,True,Hamilton,Normal,False
1446,1446.0,,,,,,,,llama3.170b,,,,,,,,,False,Hamilton,Normal,True
1447,1447.0,,,,,,,,mistral(24b),,,,,,,,,False,Hamilton,Normal,False
1448,1448.0,,,,,,,,gemma327b,0.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,True,Hamilton,Normal,True
1449,1449.0,,,,,,,,llama3.170b,13.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,True,Hamilton,Normal,False
1450,1450.0,,,,,,,,mistral(24b),,,,,,,,,False,Kingston,Normal,True
1451,1451.0,,,,,,,,llama3.170b,20.0,55.0,0.0,1.0,4.761904761904762,1.7857142857142856,2.5974025974025974,1.7857142857142856,True,Kingston,Normal,False
1452,1452.0,,,,,,,,gemma327b,17.0,55.0,0.0,1.0,5.555555555555555,1.7857142857142856,2.702702702702702,1.7857142857142856,True,Kingston,Normal,True
1453,1453.0,,,,,,,,llama3.170b,,,,,,,,,False,Kingston,Normal,True
1454,1454.0,,,,,,,,gemma327b,12.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,True,Kingston,Normal,False
1455,1455.0,,,,,,,,mistral(24b),,,,,,,,,False,Kingston,Normal,False
1456,1456.0,,,,,,,,mistral(24b),,,,,,,,,False,LHSC,Normal,True
1457,1457.0,,,,,,,,mistral(24b),,,,,,,,,False,LHSC,Normal,False
1458,1458.0,,,,,,,,gemma327b,30.0,33.0,6.0,17.0,32.075471698113205,34.0,33.00970873786408,30.357142857142858,True,LHSC,Normal,False
1459,1459.0,,,,,,,,gemma327b,5.0,10.0,3.0,43.0,84.31372549019608,81.13207547169812,82.6923076923077,76.78571428571429,True,LHSC,Normal,True
1460,1460.0,,,,,,,,llama3.170b,8.0,12.0,2.0,42.0,80.76923076923077,77.77777777777779,79.24528301886794,75.0,True,LHSC,Normal,False
1461,1461.0,,,,,,,,llama3.170b,6.0,10.0,2.0,44.0,84.61538461538461,81.48148148148148,83.0188679245283,78.57142857142857,True,LHSC,Normal,True
1462,1462.0,,,,,,,,mistral(24b),,,,,,,,,False,MtSinai,Normal,True
1463,1463.0,,,,,,,,gemma327b,1.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,True,MtSinai,Normal,True
1464,1464.0,,,,,,,,gemma327b,15.0,48.0,1.0,7.0,30.434782608695656,12.727272727272728,17.94871794871795,12.5,True,MtSinai,Normal,False
1465,1465.0,,,,,,,,llama3.170b,16.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,True,MtSinai,Normal,True
1466,1466.0,,,,,,,,mistral(24b),7.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,True,MtSinai,Normal,False
1467,1467.0,,,,,,,,llama3.170b,14.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,True,MtSinai,Normal,False
1468,1468.0,,,,,,,,gemma327b,8.0,23.0,3.0,30.0,73.17073170731707,56.60377358490566,63.82978723404256,53.57142857142857,True,NYGH,Normal,True
1469,1469.0,,,,,,,,mistral(24b),11.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,True,NYGH,Normal,False
1470,1470.0,,,,,,,,gemma327b,9.0,42.0,2.0,12.0,52.17391304347826,22.22222222222222,31.168831168831165,21.428571428571427,True,NYGH,Normal,False
1471,1471.0,,,,,,,,mistral(24b),7.0,54.0,1.0,1.0,11.11111111111111,1.818181818181818,3.125,1.7857142857142856,True,NYGH,Normal,True
1472,1472.0,,,,,,,,llama3.170b,5.0,8.0,3.47,44.53,84.01886792452831,84.77060727203502,84.39306358381502,79.51785714285714,True,NYGH,Normal,True
1473,1473.0,,,,,,,,llama3.170b,4.0,9.0,3.0,44.0,86.27450980392157,83.01886792452831,84.61538461538463,78.57142857142857,True,NYGH,Normal,False
1474,1474.0,,,,,,,,gemma327b,,,,,,,,,False,SickKids,Normal,True
1475,1475.0,,,,,,,,llama3.170b,,,,,,,,,False,SickKids,Normal,True
1476,1476.0,,,,,,,,mistral(24b),,,,,,,,,False,SickKids,Normal,True
1477,1477.0,,,,,,,,llama3.170b,3.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,True,SickKids,Normal,False
1478,1478.0,,,,,,,,gemma327b,,,,,,,,,False,SickKids,Normal,False
1479,1479.0,,,,,,,,mistral(24b),,,,,,,,,False,SickKids,Normal,False
1480,1480.0,,,,,,,,llama3.170b,9.0,11.0,6.0,39.0,72.22222222222221,78.0,74.99999999999999,69.64285714285714,True,Trillium,Normal,True
1481,1481.0,,,,,,,,gemma327b,23.0,54.0,0.0,2.0,8.0,3.571428571428571,4.938271604938271,3.571428571428571,True,Trillium,Normal,True
1482,1482.0,,,,,,,,mistral(24b),13.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,True,Trillium,Normal,True
1483,1483.0,,,,,,,,gemma327b,9.0,19.0,4.0,33.0,71.73913043478261,63.46153846153846,67.3469387755102,58.92857142857143,True,Trillium,Normal,False
1484,1484.0,,,,,,,,llama3.170b,10.0,12.0,5.0,39.0,72.22222222222221,76.47058823529412,74.28571428571429,69.64285714285714,True,Trillium,Normal,False
1485,1485.0,,,,,,,,mistral(24b),24.0,55.0,0.0,1.0,4.0,1.7857142857142856,2.4691358024691357,1.7857142857142856,True,Trillium,Normal,False
1486,1486.0,,,,,,,,mistral(24b),9.0,10.0,2.0,44.0,80.0,81.48148148148148,80.73394495412845,78.57142857142857,True,UHN,Normal,False
1487,1487.0,,,,,,,,mistral(24b),4.0,43.0,3.0,10.0,58.82352941176471,18.867924528301888,28.571428571428577,17.857142857142858,True,UHN,Normal,True
1488,1488.0,,,,,,,,gemma327b,14.0,18.0,3.0,35.0,67.3076923076923,66.0377358490566,66.66666666666666,62.5,True,UHN,Normal,False
1489,1489.0,,,,,,,,llama3.170b,0.0,51.0,0.0,5.0,100.0,8.928571428571429,16.39344262295082,8.928571428571429,True,UHN,Normal,True
1490,1490.0,,,,,,,,llama3.170b,9.0,15.0,5.0,36.0,72.0,70.58823529411765,71.2871287128713,64.28571428571429,True,UHN,Normal,False
1491,1491.0,,,,,,,,gemma327b,2.0,47.0,0.0,9.0,81.81818181818183,16.071428571428573,26.86567164179105,16.071428571428573,True,UHN,Normal,True
1492,1492.0,,,,,,,,mistral(24b),4.0,38.0,6.0,12.0,54.54545454545454,24.0,33.333333333333336,21.428571428571427,True,fakeHospital1,LTNER/GPT-NER,True
1493,1493.0,,,,,,,,llama3.170b,6.0,11.0,4.0,41.0,80.3921568627451,78.84615384615384,79.61165048543688,73.21428571428571,True,fakeHospital1,LTNER/GPT-NER,False
1494,1494.0,,,,,,,,mistral(24b),7.0,10.0,5.0,41.0,77.35849056603774,80.3921568627451,78.84615384615385,73.21428571428571,True,fakeHospital1,LTNER/GPT-NER,False
1495,1495.0,,,,,,,,llama3.170b,5.0,38.0,8.0,10.0,43.47826086956522,20.833333333333336,28.16901408450704,17.857142857142858,True,fakeHospital1,LTNER/GPT-NER,True
1496,1496.0,,,,,,,,gemma327b,5.0,34.0,8.0,14.0,51.85185185185185,29.166666666666668,37.333333333333336,25.0,True,fakeHospital1,LTNER/GPT-NER,False
1497,1497.0,,,,,,,,gemma327b,4.0,40.0,4.0,12.0,60.0,23.076923076923077,33.33333333333333,21.428571428571427,True,fakeHospital1,LTNER/GPT-NER,True
1498,1498.0,,,,,,,,mistral(24b),,,,,,,,,False,fakeHospital2,LTNER/GPT-NER,True
1499,1499.0,,,,,,,,mistral(24b),1.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,True,fakeHospital2,LTNER/GPT-NER,False
1500,1500.0,,,,,,,,gemma327b,15.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,True,fakeHospital2,LTNER/GPT-NER,False
1501,1501.0,,,,,,,,llama3.170b,5.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,True,fakeHospital2,LTNER/GPT-NER,True
1502,1502.0,,,,,,,,gemma327b,14.0,55.0,0.6599999999999999,0.34,2.2666666666666666,0.6143838091796169,0.9667330110889962,0.6071428571428572,True,fakeHospital2,LTNER/GPT-NER,True
1503,1503.0,,,,,,,,llama3.170b,8.0,26.0,5.0,25.0,65.78947368421053,49.01960784313725,56.17977528089888,44.642857142857146,True,fakeHospital2,LTNER/GPT-NER,False
1504,1504.0,,,,,,,,llama3.170b,6.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,True,CHEO,LTNER/GPT-NER,False
1505,1505.0,,,,,,,,mistral(24b),,,,,,,,,False,CHEO,LTNER/GPT-NER,True
1506,1506.0,,,,,,,,gemma327b,11.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,True,CHEO,LTNER/GPT-NER,True
1507,1507.0,,,,,,,,llama3.170b,,,,,,,,,False,CHEO,LTNER/GPT-NER,True
1508,1508.0,,,,,,,,mistral(24b),,,,,,,,,False,CHEO,LTNER/GPT-NER,False
1509,1509.0,,,,,,,,gemma327b,16.0,46.0,4.0,6.0,23.076923076923077,11.538461538461538,15.384615384615383,10.714285714285714,True,CHEO,LTNER/GPT-NER,False
1510,1510.0,,,,,,,,mistral(24b),,,,,,,,,False,Hamilton,LTNER/GPT-NER,True
1511,1511.0,,,,,,,,gemma327b,0.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,True,Hamilton,LTNER/GPT-NER,False
1512,1512.0,,,,,,,,llama3.170b,,,,,,,,,False,Hamilton,LTNER/GPT-NER,True
1513,1513.0,,,,,,,,mistral(24b),,,,,,,,,False,Hamilton,LTNER/GPT-NER,False
1514,1514.0,,,,,,,,gemma327b,0.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,True,Hamilton,LTNER/GPT-NER,True
1515,1515.0,,,,,,,,llama3.170b,13.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,True,Hamilton,LTNER/GPT-NER,False
1516,1516.0,,,,,,,,mistral(24b),,,,,,,,,False,Kingston,LTNER/GPT-NER,True
1517,1517.0,,,,,,,,llama3.170b,20.0,55.0,0.0,1.0,4.761904761904762,1.7857142857142856,2.5974025974025974,1.7857142857142856,True,Kingston,LTNER/GPT-NER,False
1518,1518.0,,,,,,,,gemma327b,17.0,55.0,0.0,1.0,5.555555555555555,1.7857142857142856,2.702702702702702,1.7857142857142856,True,Kingston,LTNER/GPT-NER,True
1519,1519.0,,,,,,,,llama3.170b,,,,,,,,,False,Kingston,LTNER/GPT-NER,True
1520,1520.0,,,,,,,,gemma327b,12.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,True,Kingston,LTNER/GPT-NER,False
1521,1521.0,,,,,,,,mistral(24b),,,,,,,,,False,Kingston,LTNER/GPT-NER,False
1522,1522.0,,,,,,,,mistral(24b),,,,,,,,,False,LHSC,LTNER/GPT-NER,True
1523,1523.0,,,,,,,,mistral(24b),,,,,,,,,False,LHSC,LTNER/GPT-NER,False
1524,1524.0,,,,,,,,gemma327b,30.0,33.0,6.0,17.0,32.075471698113205,34.0,33.00970873786408,30.357142857142858,True,LHSC,LTNER/GPT-NER,False
